RS_Num,River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,163,45,HA,230000143114,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,96,13,HA,226001581058,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,101,15,HA,226001581105,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,178,57,HA,230000143115,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,167,47,HA,230000143116,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,164,45,HA,230000143117,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,184,65,HA,230000143118,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,167,49,HA,230000143119,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,148,33,HA,230000143120,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,245,148,HA,230000228198,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,114,21,HA,226001581172,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,109,18,HA,226001581227,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,99,13,HA,226001581207,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,102,14,HA,226001581125,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,97,13,HA,226001581244,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,91,11,HA,226001581027,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,82,8,HA,226001581194,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,263,179,HA,230000225418,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,RBT,181,66,HA,230000143121,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,164,42,HA,230000143122,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,178,52,HA,230000143123,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,174,60,HA,230000143124,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,177,53,HA,230000143125,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,170,51,HA,230000143126,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,107,15,HA,226001581081,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,106,15,HA,226001581012,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,100,12,HA,226001581230,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,87,9,HA,226001581209,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,87,10,HA,226001581082,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,99,11,HA,226001581220,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,112,19,HA,226001581665,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,101,15,HA,226001581418,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,271,193,HA,230000228284,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,280,249,HA,230000228280,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,92,11,HA,226001581003,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,232,122,HA,230000143127,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,252,161,HA,230000143128,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,244,132,HA,230000143129,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,103,15,HA,226001581278,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,243,143,HA,230000224523,fail,32,Handheld,Release,adp,0,tag number was incorrectly recorded as 230000225523
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,261,162,HA,230000228236,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,105,14,HA,226001581152,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,96,11,HA,226001581238,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,177,50,HA,230000143130,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,176,52,HA,230000143131,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,167,48,HA,230000143132,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,180,58,HA,230000143133,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,168,48,HA,230000143134,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,109,20,HA,226001581674,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,180,57,HA,230000143135,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,159,36,HA,230000143136,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,163,47,HA,230000143137,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,152,36,HA,230000143138,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,94,11,HA,226001581293,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,148,35,HA,230000143139,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,290,231,HA,230000228108,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,294,223,HA,230000143253,,32,Handheld,Recapture and Release,adp,0,"OT loss, NT"
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,242,140,HA,230000143275,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,228,119,HA,230000224528,,32,Handheld,Release,adp,0,Double Tag; 230000143276
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,158,43,HA,230000143277,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,177,59,HA,230000143278,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,174,59,HA,230000143279,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,RBT,313,257,HA,230000143280,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,248,161,HA,230000224413,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,324,353,HA,230000228217,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,347,396,HA,230000224258,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,226,140,HA,230000224534,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,224,113,HA,230000224281,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,184,66,HA,230000143281,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,183,62,HA,230000143282,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,162,40,HA,230000143283,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,166,47,HA,230000143284,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,97,13,HA,226001581074,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,327,327,HA,230000228160,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,234,125,HA,230000224522,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,230,125,HA,230000224282,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,106,14,HA,226001581083,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,300,306,HA,230000143285,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,257,169,HA,230000143331,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,185,63,HA,230000143330,fail,32,Handheld,Release,adp,0,tag number was incorrectly recorded as 230000014330
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,158,40,HA,230000143329,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,183,60,HA,230000143328,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,RBT,192,69,HA,230000143327,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,284,270,HA,230000224414,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,221,106,HA,230000143326,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,158,43,HA,230000143325,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,166,48,HA,230000143324,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,163,44,HA,230000143323,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,157,40,HA,230000143322,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,78,7,HA,226001581242,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,251,156,HA,230000224285,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,228,124,HA,230000224537,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,210,97,HA,230000224532,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,271,182,HA,230000143321,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,322,319,HA,230000143320,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,178,62,HA,230000143202,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,166,45,HA,230000143201,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,162,43,HA,230000143200,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,156,38,HA,230000143199,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,150,38,HA,230000143198,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,93,11,HA,226001581196,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,94,12,HA,226001581115,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,RBT,272,179,HA,230000143197,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,258,179,HA,230000224272,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,257,159,HA,230000224299,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,205,89,HA,230000224540,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,169,61,HA,230000143196,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,278,229,HA,230000143195,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,108,24,HA,226001581241,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,98,12,HA,226001581126,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,82,8,HA,226001581182,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,326,349,HA,230000228173,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,272,185,HA,230000143194,,32,Handheld,Recapture and Release,adp,0,"OT loss, NT"
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,280,228,HA,230000228178,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,281,214,HA,230000228271,,32,Handheld,Release,adp,0,"PRETTY SURE THIS SHOULD BE A RECAP, DOUBLECHECK"
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,214,88,HA,230000143193,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,200,76,HA,230000143192,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,167,50,HA,230000143191,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,172,51,HA,230000143190,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,162,44,HA,230000143189,pass,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,157,42,HA,230000143188,,32,Handheld,Release,adp,1,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,156,39,HA,230000143187,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,132,27,HA,230000143186,,32,Handheld,Release,adp,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,97,13,HA,226001581149,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,111,18,HA,226001581237,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,85,8,HA,226001581164,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,98,14,HA,226001581322,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,79,7,HA,226001581029,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,86,9,HA,226001581133,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,96,12,HA,226001581091,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,112,22,HA,226001581080,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,87,11,HA,226001581022,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,118,24,HA,226001581086,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,100,15,HA,226001581035,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,97,12,HA,226001581218,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,102,16,HA,226001581197,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,102,14,HA,226001581141,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,104,17,HA,226001581049,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,81,7,HA,226001581097,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,102,14,HA,226001581028,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,99,14,HA,226001581122,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,112,20,HA,226001581200,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,94,12,HA,226001581183,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,91,10,HA,226001581066,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,86,8,HA,226001581235,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,96,13,HA,226001581078,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,86,9,HA,226001581161,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,90,11,HA,226001581108,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,83,10,HA,226001581065,,12,Handheld,Release,right pelvic,0,double check length - either 83 or 88
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,80,8,HA,226001581052,pass,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,79,7,HA,226001581106,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,80,7,HA,226001581249,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,83,7,HA,226001581177,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,MTS,82,9,HA,226001581030,,12,Handheld,Release,right pelvic,0,
1,Fraser River,Kaibab Park,8/31/2022,12:00:00,420566,4437167,LOC,300,259,HA,230000228161,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,301,264,HA,230000143249,pass,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,323,313,HA,230000143111,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,369,535,HA,230000143110,,32,Handheld,Release,adp,0,Ripe female
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,447,913,HA,230000228316,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,264,182,HA,230000143048,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,201,77,HA,230000143109,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,267,176,HA,230000143108,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,296,246,HA,230000143047,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,RBT,370,513,HA,230000143107,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,247,156,HA,230000224160,,32,Handheld,Release,adp,1,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,206,86,HA,230000143106,pass,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,228,88,HA,230000143046,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,147,31,HA,230000143105,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,560,1894,HA,230000143104,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,245,150,HA,230000143045,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,162,40,HA,230000143103,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,372,480,HA,230000224135,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,260,166,HA,230000143044,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,276,225,HA,230000143102,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,345,422,HA,230000143043,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,187,54,HA,230000143101,pass,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,186,59,HA,230000143100,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,170,74,HA,230000143042,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,167,46,HA,230000143094,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,RBT,292,206,HA,230000143040,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,MTS,130,36,HA,226001581487,,12,Handheld,Release,right pelvic,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,374,482,HA,230000228413,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,276,210,HA,230000143039,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,455,922,HA,230000143098,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,216,94,HA,230000143038,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,157,36,HA,230000143097,pass,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,206,88,HA,230000143037,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,235,138,HA,230000143096,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,182,54,HA,230000143036,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,352,422,HA,230000143035,,32,Handheld,Recapture and Release,adp,0,"OT loss, NT"
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,174,196,HA,230000143034,,32,Handheld,Recapture and Release,adp,0,"OT loss, NT"
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,RBT,368,385,HA,230000143095,,32,Handheld,Release,adp,0,GL
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,227,122,HA,230000143033,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,313,294,HA,230000143032,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,291,239,HA,230000143094,,32,Handheld,Release,adp,0,
4,Colorado River,Lower River Run,10/4/2022,12:00:00,418178,4440020,LOC,342,360,HA,230000143031,pass,32,Handheld,Release,adp,0,
