Site,DateTime,Water_Pres_psi,Water_Temp_F,Barom_Pres_psi,Air_Temp_F,Water_Level_ft,Water_Level_NoIce_ft,Filter_Ice,Notes
CRCC Upstream,1/12/2024 21:00,11.73,32.02,10.84,16.56,2.80,Ice,1,
CRCC Upstream,1/12/2024 22:00,11.74,31.82,10.84,17.27,2.82,Ice,1,
CRCC Upstream,1/12/2024 23:00,11.72,31.82,10.83,17.51,2.79,Ice,1,
CRCC Upstream,1/13/2024 0:00,11.71,31.82,10.82,18.45,2.77,Ice,1,
CRCC Upstream,1/13/2024 1:00,11.70,32.02,10.83,19.38,2.75,Ice,1,
CRCC Upstream,1/13/2024 2:00,11.70,32.02,10.83,16.80,2.74,Ice,1,
CRCC Upstream,1/13/2024 3:00,11.71,31.82,10.84,16.32,2.74,Ice,1,
CRCC Upstream,1/13/2024 4:00,11.71,32.02,10.85,14.61,2.73,Ice,1,
CRCC Upstream,1/13/2024 5:00,11.74,31.82,10.85,13.37,2.79,Ice,1,
CRCC Upstream,1/13/2024 6:00,11.75,32.02,10.86,13.37,2.80,Ice,1,
CRCC Upstream,1/13/2024 7:00,11.74,32.02,10.88,11.58,2.72,Ice,1,
CRCC Upstream,1/13/2024 8:00,11.73,31.82,10.89,11.06,2.67,Ice,1,
CRCC Upstream,1/13/2024 9:00,11.72,32.02,10.90,10.28,2.64,Ice,1,
CRCC Upstream,1/13/2024 10:00,11.72,32.02,10.91,11.58,2.60,Ice,1,
CRCC Upstream,1/13/2024 11:00,11.75,32.02,10.92,13.87,2.65,Ice,1,
CRCC Upstream,1/13/2024 12:00,11.78,32.02,10.92,16.56,2.72,Ice,1,
CRCC Upstream,1/13/2024 13:00,11.82,32.02,10.91,19.38,2.82,Ice,1,
CRCC Upstream,1/13/2024 14:00,11.80,32.02,10.91,19.38,2.80,Ice,1,
CRCC Upstream,1/13/2024 15:00,11.78,32.02,10.90,27.51,2.76,Ice,1,
CRCC Upstream,1/13/2024 16:00,11.80,32.02,10.90,27.51,2.79,Ice,1,
CRCC Upstream,1/13/2024 17:00,11.79,32.02,10.91,21.43,2.76,Ice,1,
CRCC Upstream,1/13/2024 18:00,11.80,32.02,10.92,20.30,2.78,Ice,1,
CRCC Upstream,1/13/2024 19:00,11.82,32.02,10.91,20.98,2.84,Ice,1,
CRCC Upstream,1/13/2024 20:00,11.83,31.82,10.91,21.88,2.85,Ice,1,
CRCC Upstream,1/13/2024 21:00,11.83,32.02,10.92,22.33,2.85,Ice,1,
CRCC Upstream,1/13/2024 22:00,11.82,32.02,10.91,21.88,2.84,Ice,1,
CRCC Upstream,1/13/2024 23:00,11.80,32.02,10.91,21.43,2.78,Ice,1,
CRCC Upstream,1/14/2024 0:00,11.76,31.82,10.90,21.66,2.72,Ice,1,
CRCC Upstream,1/14/2024 1:00,11.73,32.02,10.89,21.43,2.68,Ice,1,
CRCC Upstream,1/14/2024 2:00,11.72,32.02,10.88,21.88,2.67,Ice,1,
CRCC Upstream,1/14/2024 3:00,11.71,32.02,10.87,22.11,2.67,Ice,1,
CRCC Upstream,1/14/2024 4:00,11.70,31.82,10.87,22.33,2.65,Ice,1,
CRCC Upstream,1/14/2024 5:00,11.69,31.82,10.86,22.55,2.65,Ice,1,
CRCC Upstream,1/14/2024 6:00,11.69,32.02,10.86,22.78,2.65,Ice,1,
CRCC Upstream,1/14/2024 7:00,11.69,32.02,10.86,23.44,2.67,Ice,1,
CRCC Upstream,1/14/2024 8:00,11.70,32.02,10.86,24.31,2.68,Ice,1,
CRCC Upstream,1/14/2024 9:00,11.72,32.02,10.86,25.17,2.71,Ice,1,
CRCC Upstream,1/14/2024 10:00,11.73,32.02,10.87,26.88,2.73,Ice,1,
CRCC Upstream,1/14/2024 11:00,11.76,32.02,10.89,28.97,2.74,Ice,1,
CRCC Upstream,1/14/2024 12:00,11.76,32.02,10.89,30.00,2.74,Ice,1,
CRCC Upstream,1/14/2024 13:00,11.76,32.02,10.89,28.56,2.73,Ice,1,
CRCC Upstream,1/14/2024 14:00,11.78,32.02,10.89,29.79,2.78,Ice,1,
CRCC Upstream,1/14/2024 15:00,11.80,32.02,10.90,28.76,2.80,Ice,1,
CRCC Upstream,1/14/2024 16:00,11.81,32.02,10.91,26.03,2.80,Ice,1,
CRCC Upstream,1/14/2024 17:00,11.81,32.02,10.92,25.39,2.78,Ice,1,
CRCC Upstream,1/14/2024 18:00,11.81,32.02,10.93,23.22,2.77,Ice,1,
CRCC Upstream,1/14/2024 19:00,11.81,32.02,10.93,21.66,2.76,Ice,1,
CRCC Upstream,1/14/2024 20:00,11.81,32.02,10.93,21.21,2.76,Ice,1,
CRCC Upstream,1/14/2024 21:00,11.81,32.02,10.93,20.76,2.75,Ice,1,
CRCC Upstream,1/14/2024 22:00,11.80,32.02,10.93,20.76,2.75,Ice,1,
CRCC Upstream,1/14/2024 23:00,11.80,32.02,10.93,21.21,2.74,Ice,1,
CRCC Upstream,1/15/2024 0:00,11.79,32.02,10.92,22.55,2.74,Ice,1,
CRCC Upstream,1/15/2024 1:00,11.78,32.02,10.91,22.55,2.73,Ice,1,
CRCC Upstream,1/15/2024 2:00,11.78,32.02,10.91,22.11,2.73,Ice,1,
CRCC Upstream,1/15/2024 3:00,11.78,32.02,10.91,21.66,2.73,Ice,1,
CRCC Upstream,1/15/2024 4:00,11.78,32.02,10.91,21.66,2.73,Ice,1,
CRCC Upstream,1/15/2024 5:00,11.77,32.02,10.91,21.66,2.73,Ice,1,
CRCC Upstream,1/15/2024 6:00,11.78,32.02,10.91,20.30,2.74,Ice,1,
CRCC Upstream,1/15/2024 7:00,11.78,32.02,10.92,19.61,2.73,Ice,1,
CRCC Upstream,1/15/2024 8:00,11.78,32.02,10.91,19.15,2.73,Ice,1,
CRCC Upstream,1/15/2024 9:00,11.78,32.02,10.91,18.69,2.73,Ice,1,
CRCC Upstream,1/15/2024 10:00,11.79,32.02,10.92,19.15,2.73,Ice,1,
CRCC Upstream,1/15/2024 11:00,11.81,32.02,10.95,18.22,2.72,Ice,1,
CRCC Upstream,1/15/2024 12:00,11.84,31.82,10.97,13.11,2.74,Ice,1,
CRCC Upstream,1/15/2024 13:00,11.85,32.02,10.99,10.54,2.74,Ice,1,
CRCC Upstream,1/15/2024 14:00,11.88,32.02,11.01,16.80,2.76,Ice,1,
CRCC Upstream,1/15/2024 15:00,11.92,32.02,11.01,23.22,2.82,Ice,1,
CRCC Upstream,1/15/2024 16:00,11.92,32.02,11.02,22.55,2.79,Ice,1,
CRCC Upstream,1/15/2024 17:00,11.92,31.82,11.03,28.14,2.79,Ice,1,
CRCC Upstream,1/15/2024 18:00,11.93,31.82,11.05,1.82,2.76,Ice,1,
CRCC Upstream,1/15/2024 19:00,11.94,31.82,11.06,-2.26,2.77,Ice,1,
CRCC Upstream,1/15/2024 20:00,11.94,31.82,11.08,-11.54,2.73,Ice,1,
CRCC Upstream,1/15/2024 21:00,11.95,32.02,11.10,-19.65,2.70,Ice,1,
CRCC Upstream,1/15/2024 22:00,11.95,31.82,11.11,-25.66,2.66,Ice,1,
CRCC Upstream,1/15/2024 23:00,11.94,31.82,11.13,-30.19,2.61,Ice,1,
CRCC Upstream,1/16/2024 0:00,11.93,32.02,11.12,-30.19,2.61,Ice,1,
CRCC Upstream,1/16/2024 1:00,11.89,31.82,11.11,-23.05,2.55,Ice,1,
CRCC Upstream,1/16/2024 2:00,11.85,32.02,11.10,-19.65,2.48,Ice,1,
CRCC Upstream,1/16/2024 3:00,11.85,32.02,11.09,-17.82,2.49,Ice,1,
CRCC Upstream,1/16/2024 4:00,11.84,31.82,11.09,-18.27,2.48,Ice,1,
CRCC Upstream,1/16/2024 5:00,11.84,31.82,11.09,-19.19,2.47,Ice,1,
CRCC Upstream,1/16/2024 6:00,11.86,31.82,11.10,-22.55,2.48,Ice,1,
CRCC Upstream,1/16/2024 7:00,11.87,32.02,11.11,-26.75,2.48,Ice,1,
CRCC Upstream,1/16/2024 8:00,11.88,32.02,11.13,-29.60,2.46,Ice,1,
CRCC Upstream,1/16/2024 9:00,11.89,31.82,11.13,-27.86,2.49,Ice,1,
CRCC Upstream,1/16/2024 10:00,11.92,31.82,11.13,-17.82,2.57,Ice,1,
CRCC Upstream,1/16/2024 11:00,11.96,32.02,11.12,-8.87,2.67,Ice,1,
CRCC Upstream,1/16/2024 12:00,11.99,31.82,11.12,0.29,2.76,Ice,1,
CRCC Upstream,1/16/2024 13:00,12.00,32.02,11.10,6.76,2.82,Ice,1,
CRCC Upstream,1/16/2024 14:00,12.00,32.02,11.08,16.08,2.84,Ice,1,
CRCC Upstream,1/16/2024 15:00,11.99,32.02,11.08,17.27,2.85,Ice,1,
CRCC Upstream,1/16/2024 16:00,11.99,32.02,11.06,38.44,2.87,Ice,1,
CRCC Upstream,1/16/2024 17:00,11.97,32.02,11.06,27.51,2.85,Ice,1,
CRCC Upstream,1/16/2024 18:00,11.97,31.82,11.07,2.73,2.82,Ice,1,
CRCC Upstream,1/16/2024 19:00,11.99,31.82,11.07,-7.04,2.84,Ice,1,
CRCC Upstream,1/16/2024 20:00,11.99,31.82,11.08,-12.33,2.83,Ice,1,
CRCC Upstream,1/16/2024 21:00,11.99,31.82,11.07,-14.78,2.84,Ice,1,
CRCC Upstream,1/16/2024 22:00,11.99,31.82,11.08,-15.63,2.85,Ice,1,
CRCC Upstream,1/16/2024 23:00,12.00,32.02,11.08,-16.06,2.85,Ice,1,
CRCC Upstream,1/17/2024 0:00,11.97,31.82,11.07,-16.06,2.81,Ice,1,
CRCC Upstream,1/17/2024 1:00,11.96,32.02,11.07,-14.36,2.80,Ice,1,
CRCC Upstream,1/17/2024 2:00,11.94,32.02,11.05,-11.93,2.78,Ice,1,
CRCC Upstream,1/17/2024 3:00,11.93,31.82,11.05,-8.87,2.77,Ice,1,
CRCC Upstream,1/17/2024 4:00,11.92,32.02,11.04,-9.99,2.74,Ice,1,
CRCC Upstream,1/17/2024 5:00,11.91,32.02,11.04,-9.99,2.73,Ice,1,
CRCC Upstream,1/17/2024 6:00,11.90,32.02,11.04,-9.99,2.73,Ice,1,
CRCC Upstream,1/17/2024 7:00,11.89,31.82,11.03,-8.50,2.71,Ice,1,
CRCC Upstream,1/17/2024 8:00,11.88,32.02,11.03,-2.59,2.70,Ice,1,
CRCC Upstream,1/17/2024 9:00,11.88,32.02,11.02,2.73,2.72,Ice,1,
CRCC Upstream,1/17/2024 10:00,11.89,32.02,11.01,7.04,2.76,Ice,1,
CRCC Upstream,1/17/2024 11:00,11.91,32.02,11.00,15.59,2.82,Ice,1,
CRCC Upstream,1/17/2024 12:00,11.91,32.02,10.98,21.66,2.87,Ice,1,
CRCC Upstream,1/17/2024 13:00,11.91,32.02,10.97,23.00,2.90,Ice,1,
CRCC Upstream,1/17/2024 14:00,11.91,32.02,10.96,27.51,2.92,Ice,1,
CRCC Upstream,1/17/2024 15:00,11.89,32.02,10.95,26.25,2.92,Ice,1,
CRCC Upstream,1/17/2024 16:00,11.90,32.02,10.94,26.25,2.94,Ice,1,
CRCC Upstream,1/17/2024 17:00,11.92,32.02,10.95,25.61,2.97,Ice,1,
CRCC Upstream,1/17/2024 18:00,11.93,32.02,10.96,26.46,2.96,Ice,1,
CRCC Upstream,1/17/2024 19:00,11.94,32.02,10.97,27.09,2.96,Ice,1,
CRCC Upstream,1/17/2024 20:00,11.93,31.82,10.98,27.30,2.93,Ice,1,
CRCC Upstream,1/17/2024 21:00,11.96,32.02,10.99,27.09,2.96,Ice,1,
CRCC Upstream,1/17/2024 22:00,11.95,32.02,10.99,26.46,2.94,Ice,1,
CRCC Upstream,1/17/2024 23:00,11.93,32.02,10.99,24.53,2.89,Ice,1,
CRCC Upstream,1/18/2024 0:00,11.94,32.02,11.01,25.39,2.89,Ice,1,
CRCC Upstream,1/18/2024 1:00,11.96,32.02,11.01,25.82,2.93,Ice,1,
CRCC Upstream,1/18/2024 2:00,11.95,32.02,10.99,26.03,2.95,Ice,1,
CRCC Upstream,1/18/2024 3:00,11.95,32.02,11.00,24.53,2.93,Ice,1,
CRCC Upstream,1/18/2024 4:00,11.95,31.82,11.00,23.88,2.92,Ice,1,
CRCC Upstream,1/18/2024 5:00,11.94,32.02,11.00,24.31,2.90,Ice,1,
CRCC Upstream,1/18/2024 6:00,11.94,32.02,11.00,26.25,2.91,Ice,1,
CRCC Upstream,1/18/2024 7:00,11.95,32.02,11.01,27.93,2.91,Ice,1,
CRCC Upstream,1/18/2024 8:00,11.96,32.02,11.02,28.76,2.90,Ice,1,
CRCC Upstream,1/18/2024 9:00,11.96,31.82,11.02,29.38,2.91,Ice,1,
CRCC Upstream,1/18/2024 10:00,12.01,32.02,11.04,29.38,2.99,Ice,1,
CRCC Upstream,1/18/2024 11:00,12.04,32.02,11.05,31.21,3.03,Ice,1,
CRCC Upstream,1/18/2024 12:00,12.05,32.02,11.05,30.61,3.02,Ice,1,
CRCC Upstream,1/18/2024 13:00,12.04,32.02,11.05,34.00,3.02,Ice,1,
CRCC Upstream,1/18/2024 14:00,12.03,32.02,11.05,33.61,2.98,Ice,1,
CRCC Upstream,1/18/2024 15:00,12.03,32.02,11.06,36.34,2.96,Ice,1,
CRCC Upstream,1/18/2024 16:00,12.02,32.02,11.06,36.72,2.95,Ice,1,
CRCC Upstream,1/18/2024 17:00,12.03,32.02,11.07,39.01,2.94,Ice,1,
CRCC Upstream,1/18/2024 18:00,12.04,32.02,11.09,30.40,2.93,Ice,1,
CRCC Upstream,1/18/2024 19:00,12.06,32.02,11.10,30.20,2.94,Ice,1,
CRCC Upstream,1/18/2024 20:00,12.07,32.02,11.11,29.17,2.94,Ice,1,
CRCC Upstream,1/18/2024 21:00,12.07,32.02,11.12,27.93,2.93,Ice,1,
CRCC Upstream,1/18/2024 22:00,12.07,31.82,11.12,26.25,2.92,Ice,1,
CRCC Upstream,1/18/2024 23:00,12.07,31.82,11.13,28.35,2.91,Ice,1,
CRCC Upstream,1/19/2024 0:00,12.07,31.82,11.12,28.56,2.92,Ice,1,
CRCC Upstream,1/19/2024 1:00,12.07,31.82,11.13,26.88,2.91,Ice,1,
CRCC Upstream,1/19/2024 2:00,12.07,32.02,11.13,23.88,2.91,Ice,1,
CRCC Upstream,1/19/2024 3:00,12.06,32.02,11.13,23.66,2.89,Ice,1,
CRCC Upstream,1/19/2024 4:00,12.06,31.82,11.13,23.66,2.89,Ice,1,
CRCC Upstream,1/19/2024 5:00,12.06,32.02,11.13,21.88,2.89,Ice,1,
CRCC Upstream,1/19/2024 6:00,12.07,32.02,11.13,21.43,2.89,Ice,1,
CRCC Upstream,1/19/2024 7:00,12.07,32.02,11.15,14.11,2.86,Ice,1,
CRCC Upstream,1/19/2024 8:00,12.07,32.02,11.15,9.75,2.86,Ice,1,
CRCC Upstream,1/19/2024 9:00,12.06,32.02,11.15,10.28,2.83,Ice,1,
CRCC Upstream,1/19/2024 10:00,12.07,32.02,11.16,17.04,2.83,Ice,1,
CRCC Upstream,1/19/2024 11:00,12.07,32.02,11.16,24.53,2.84,Ice,1,
CRCC Upstream,1/19/2024 12:00,12.07,32.02,11.15,33.41,2.85,Ice,1,
CRCC Upstream,1/19/2024 13:00,12.06,32.02,11.14,35.76,2.86,Ice,1,
CRCC Upstream,1/19/2024 14:00,12.05,32.02,11.12,43.47,2.88,Ice,1,
CRCC Upstream,1/19/2024 15:00,12.05,32.02,11.12,42.18,2.89,Ice,1,
CRCC Upstream,1/19/2024 16:00,12.06,32.02,11.11,36.53,2.91,Ice,1,
CRCC Upstream,1/19/2024 17:00,12.05,32.02,11.12,37.87,2.90,Ice,1,
CRCC Upstream,1/19/2024 18:00,12.05,32.02,11.11,34.79,2.88,Ice,1,
CRCC Upstream,1/19/2024 19:00,12.05,32.02,11.11,30.81,2.89,Ice,1,
CRCC Upstream,1/19/2024 20:00,12.05,32.02,11.11,29.17,2.89,Ice,1,
CRCC Upstream,1/19/2024 21:00,12.08,32.02,11.11,30.00,2.97,Ice,1,
CRCC Upstream,1/19/2024 22:00,12.08,32.02,11.12,31.21,2.95,Ice,1,
CRCC Upstream,1/19/2024 23:00,12.08,32.02,11.11,29.59,2.95,Ice,1,
CRCC Upstream,1/20/2024 0:00,12.07,32.02,11.11,30.20,2.94,Ice,1,
CRCC Upstream,1/20/2024 1:00,12.06,32.02,11.11,26.88,2.93,Ice,1,
CRCC Upstream,1/20/2024 2:00,12.08,32.02,11.11,21.88,2.96,Ice,1,
CRCC Upstream,1/20/2024 3:00,12.07,32.02,11.11,18.92,2.95,Ice,1,
CRCC Upstream,1/20/2024 4:00,12.07,32.02,11.11,17.51,2.95,Ice,1,
CRCC Upstream,1/20/2024 5:00,12.05,32.02,11.11,13.62,2.90,Ice,1,
CRCC Upstream,1/20/2024 6:00,12.04,32.02,11.11,7.86,2.87,Ice,1,
CRCC Upstream,1/20/2024 7:00,12.03,32.02,11.12,4.49,2.84,Ice,1,
CRCC Upstream,1/20/2024 8:00,12.03,32.02,11.12,4.78,2.84,Ice,1,
CRCC Upstream,1/20/2024 9:00,12.03,32.02,11.12,5.63,2.84,Ice,1,
CRCC Upstream,1/20/2024 10:00,12.03,32.02,11.12,11.58,2.85,Ice,1,
CRCC Upstream,1/20/2024 11:00,12.02,32.02,11.11,23.00,2.85,Ice,1,
CRCC Upstream,1/20/2024 12:00,12.01,32.02,11.09,30.81,2.88,Ice,1,
CRCC Upstream,1/20/2024 13:00,12.00,32.02,11.07,37.87,2.87,Ice,1,
CRCC Upstream,1/20/2024 14:00,11.97,32.02,11.05,45.10,2.87,Ice,1,
CRCC Upstream,1/20/2024 15:00,11.96,32.02,11.04,53.10,2.87,Ice,1,
CRCC Upstream,1/20/2024 16:00,11.96,32.02,11.03,53.45,2.89,Ice,1,
CRCC Upstream,1/20/2024 17:00,11.96,32.02,11.03,37.68,2.87,Ice,1,
CRCC Upstream,1/20/2024 18:00,11.96,32.02,11.03,30.61,2.87,Ice,1,
CRCC Upstream,1/20/2024 19:00,11.96,32.02,11.03,22.78,2.88,Ice,1,
CRCC Upstream,1/20/2024 20:00,11.96,32.02,11.03,20.76,2.87,Ice,1,
CRCC Upstream,1/20/2024 21:00,11.96,32.02,11.03,16.32,2.88,Ice,1,
CRCC Upstream,1/20/2024 22:00,11.96,32.02,11.03,14.36,2.87,Ice,1,
CRCC Upstream,1/20/2024 23:00,11.95,32.02,11.03,12.86,2.86,Ice,1,
CRCC Upstream,1/21/2024 0:00,11.95,32.02,11.03,11.58,2.85,Ice,1,
CRCC Upstream,1/21/2024 1:00,11.94,32.02,11.03,8.95,2.84,Ice,1,
CRCC Upstream,1/21/2024 2:00,11.94,32.02,11.03,7.86,2.83,Ice,1,
CRCC Upstream,1/21/2024 3:00,11.94,32.02,11.03,12.10,2.84,Ice,1,
CRCC Upstream,1/21/2024 4:00,11.93,32.02,11.02,14.36,2.82,Ice,1,
CRCC Upstream,1/21/2024 5:00,11.93,32.02,11.02,15.83,2.83,Ice,1,
CRCC Upstream,1/21/2024 6:00,11.93,32.02,11.02,17.51,2.82,Ice,1,
CRCC Upstream,1/21/2024 7:00,11.92,32.02,11.01,18.22,2.83,Ice,1,
CRCC Upstream,1/21/2024 8:00,11.92,32.02,11.01,19.15,2.82,Ice,1,
CRCC Upstream,1/21/2024 9:00,11.92,32.02,11.01,20.30,2.83,Ice,1,
CRCC Upstream,1/21/2024 10:00,11.92,32.02,11.02,23.44,2.82,Ice,1,
CRCC Upstream,1/21/2024 11:00,11.93,32.02,11.01,30.81,2.85,Ice,1,
CRCC Upstream,1/21/2024 12:00,11.93,32.02,11.01,39.20,2.86,Ice,1,
CRCC Upstream,1/21/2024 13:00,11.92,32.02,11.00,44.92,2.86,Ice,1,
CRCC Upstream,1/21/2024 14:00,11.91,32.02,10.99,53.97,2.86,Ice,1,
CRCC Upstream,1/21/2024 15:00,11.90,32.02,10.98,63.46,2.86,Ice,1,
CRCC Upstream,1/21/2024 16:00,11.90,32.02,10.97,45.29,2.88,Ice,1,
CRCC Upstream,1/21/2024 17:00,11.91,32.02,10.98,38.44,2.89,Ice,1,
CRCC Upstream,1/21/2024 18:00,11.91,32.02,10.99,36.72,2.87,Ice,1,
CRCC Upstream,1/21/2024 19:00,11.92,32.02,10.99,33.61,2.88,Ice,1,
CRCC Upstream,1/21/2024 20:00,11.93,32.02,11.00,29.79,2.88,Ice,1,
CRCC Upstream,1/21/2024 21:00,11.93,32.02,11.00,27.93,2.88,Ice,1,
CRCC Upstream,1/21/2024 22:00,11.94,32.02,11.00,27.72,2.89,Ice,1,
CRCC Upstream,1/21/2024 23:00,11.93,32.02,11.00,27.09,2.88,Ice,1,
CRCC Upstream,1/22/2024 0:00,11.93,32.02,11.01,26.88,2.86,Ice,1,
CRCC Upstream,1/22/2024 1:00,11.93,32.02,11.01,26.46,2.86,Ice,1,
CRCC Upstream,1/22/2024 2:00,11.92,32.02,11.01,26.03,2.85,Ice,1,
CRCC Upstream,1/22/2024 3:00,11.93,32.02,11.01,25.17,2.84,Ice,1,
CRCC Upstream,1/22/2024 4:00,11.92,32.02,11.01,24.74,2.84,Ice,1,
CRCC Upstream,1/22/2024 5:00,11.92,32.02,11.01,24.74,2.83,Ice,1,
CRCC Upstream,1/22/2024 6:00,11.92,32.02,11.01,24.74,2.83,Ice,1,
CRCC Upstream,1/22/2024 7:00,11.92,32.02,11.01,24.53,2.83,Ice,1,
CRCC Upstream,1/22/2024 8:00,11.92,32.02,11.02,24.31,2.83,Ice,1,
CRCC Upstream,1/22/2024 9:00,11.93,32.02,11.02,25.17,2.83,Ice,1,
CRCC Upstream,1/22/2024 10:00,11.94,32.02,11.03,29.17,2.83,Ice,1,
CRCC Upstream,1/22/2024 11:00,11.94,32.02,11.03,34.98,2.84,Ice,1,
CRCC Upstream,1/22/2024 12:00,11.93,32.02,11.03,44.38,2.83,Ice,1,
CRCC Upstream,1/22/2024 13:00,11.93,32.02,11.02,46.19,2.84,Ice,1,
CRCC Upstream,1/22/2024 14:00,11.92,32.02,11.01,43.47,2.84,Ice,1,
CRCC Upstream,1/22/2024 15:00,11.92,32.02,11.00,41.81,2.84,Ice,1,
CRCC Upstream,1/22/2024 16:00,11.92,32.02,11.01,43.47,2.84,Ice,1,
CRCC Upstream,1/22/2024 17:00,11.92,32.02,11.01,47.09,2.84,Ice,1,
CRCC Upstream,1/22/2024 18:00,11.93,32.02,11.01,35.76,2.85,Ice,1,
CRCC Upstream,1/22/2024 19:00,11.93,32.02,11.02,25.82,2.83,Ice,1,
CRCC Upstream,1/22/2024 20:00,11.94,32.02,11.03,19.15,2.83,Ice,1,
CRCC Upstream,1/22/2024 21:00,11.94,32.02,11.03,16.80,2.82,Ice,1,
CRCC Upstream,1/22/2024 22:00,11.93,32.02,11.03,13.87,2.81,Ice,1,
CRCC Upstream,1/22/2024 23:00,11.93,32.02,11.04,10.28,2.80,Ice,1,
CRCC Upstream,1/23/2024 0:00,11.93,32.02,11.04,7.59,2.77,Ice,1,
CRCC Upstream,1/23/2024 1:00,11.91,32.02,11.05,5.63,2.72,Ice,1,
CRCC Upstream,1/23/2024 2:00,11.91,32.02,11.05,7.86,2.71,Ice,1,
CRCC Upstream,1/23/2024 3:00,11.91,32.02,11.05,11.06,2.73,Ice,1,
CRCC Upstream,1/23/2024 4:00,11.91,32.02,11.05,12.35,2.72,Ice,1,
CRCC Upstream,1/23/2024 5:00,11.90,32.02,11.04,10.54,2.72,Ice,1,
CRCC Upstream,1/23/2024 6:00,11.90,32.02,11.04,5.06,2.71,Ice,1,
CRCC Upstream,1/23/2024 7:00,11.90,32.02,11.05,2.13,2.70,Ice,1,
CRCC Upstream,1/23/2024 8:00,11.90,32.02,11.05,1.22,2.68,Ice,1,
CRCC Upstream,1/23/2024 9:00,11.91,32.02,11.06,7.86,2.69,Ice,1,
CRCC Upstream,1/23/2024 10:00,11.91,32.02,11.06,11.84,2.71,Ice,1,
CRCC Upstream,1/23/2024 11:00,11.91,32.02,11.05,19.15,2.72,Ice,1,
CRCC Upstream,1/23/2024 12:00,11.91,32.02,11.05,27.30,2.74,Ice,1,
CRCC Upstream,1/23/2024 13:00,11.92,32.02,11.03,36.34,2.79,Ice,1,
CRCC Upstream,1/23/2024 14:00,11.92,32.02,11.02,38.82,2.82,Ice,1,
CRCC Upstream,1/23/2024 15:00,11.90,32.02,11.01,41.81,2.79,Ice,1,
CRCC Upstream,1/23/2024 16:00,11.90,32.02,11.01,39.57,2.78,Ice,1,
CRCC Upstream,1/23/2024 17:00,11.90,32.02,11.01,32.62,2.78,Ice,1,
CRCC Upstream,1/23/2024 18:00,11.90,32.02,11.02,28.97,2.77,Ice,1,
CRCC Upstream,1/23/2024 19:00,11.91,32.02,11.03,24.96,2.77,Ice,1,
CRCC Upstream,1/23/2024 20:00,11.91,32.02,11.03,21.88,2.76,Ice,1,
CRCC Upstream,1/23/2024 21:00,11.92,32.02,11.04,19.84,2.75,Ice,1,
CRCC Upstream,1/23/2024 22:00,11.92,32.02,11.05,17.98,2.74,Ice,1,
CRCC Upstream,1/23/2024 23:00,11.91,32.02,11.05,17.27,2.72,Ice,1,
CRCC Upstream,1/24/2024 0:00,11.92,32.02,11.06,15.35,2.71,Ice,1,
CRCC Upstream,1/24/2024 1:00,11.90,32.02,11.06,13.37,2.69,Ice,1,
CRCC Upstream,1/24/2024 2:00,11.90,32.02,11.06,8.14,2.68,Ice,1,
CRCC Upstream,1/24/2024 3:00,11.91,31.82,11.07,6.76,2.67,Ice,1,
CRCC Upstream,1/24/2024 4:00,11.90,32.02,11.07,8.14,2.66,Ice,1,
CRCC Upstream,1/24/2024 5:00,11.90,32.02,11.06,10.28,2.68,Ice,1,
CRCC Upstream,1/24/2024 6:00,11.91,32.02,11.06,11.58,2.68,Ice,1,
CRCC Upstream,1/24/2024 7:00,11.91,32.02,11.07,12.35,2.67,Ice,1,
CRCC Upstream,1/24/2024 8:00,11.92,32.02,11.08,10.80,2.68,Ice,1,
CRCC Upstream,1/24/2024 9:00,11.92,32.02,11.08,11.84,2.69,Ice,1,
CRCC Upstream,1/24/2024 10:00,11.93,32.02,11.08,16.80,2.70,Ice,1,
CRCC Upstream,1/24/2024 11:00,11.94,32.02,11.08,22.78,2.72,Ice,1,
CRCC Upstream,1/24/2024 12:00,11.94,32.02,11.07,31.01,2.73,Ice,1,
CRCC Upstream,1/24/2024 13:00,11.93,32.02,11.06,37.87,2.74,Ice,1,
CRCC Upstream,1/24/2024 14:00,11.92,32.02,11.05,40.51,2.74,Ice,1,
CRCC Upstream,1/24/2024 15:00,11.91,32.02,11.04,38.25,2.74,Ice,1,
CRCC Upstream,1/24/2024 16:00,11.91,32.02,11.04,39.76,2.74,Ice,1,
CRCC Upstream,1/24/2024 17:00,11.91,32.02,11.04,36.15,2.74,Ice,1,
CRCC Upstream,1/24/2024 18:00,11.92,32.02,11.05,30.00,2.74,Ice,1,
CRCC Upstream,1/24/2024 19:00,11.93,32.02,11.05,26.67,2.75,Ice,1,
CRCC Upstream,1/24/2024 20:00,11.92,32.02,11.06,25.82,2.73,Ice,1,
CRCC Upstream,1/24/2024 21:00,11.92,32.02,11.06,23.66,2.73,Ice,1,
CRCC Upstream,1/24/2024 22:00,11.92,32.02,11.06,21.88,2.73,Ice,1,
CRCC Upstream,1/24/2024 23:00,11.93,32.02,11.06,17.27,2.72,Ice,1,
CRCC Upstream,1/25/2024 0:00,11.93,32.02,11.07,17.04,2.72,Ice,1,
CRCC Upstream,1/25/2024 1:00,11.93,32.02,11.07,17.98,2.72,Ice,1,
CRCC Upstream,1/25/2024 2:00,11.92,32.02,11.06,19.61,2.72,Ice,1,
CRCC Upstream,1/25/2024 3:00,11.92,32.02,11.07,20.98,2.72,Ice,1,
