River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403830,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403831,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403832,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403833,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403834,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403835,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403836,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403837,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403838,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403839,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403840,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403841,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403842,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403843,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403844,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403845,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403846,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403847,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403848,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403849,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403850,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403851,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403852,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403853,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403854,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403855,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403856,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403857,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403858,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403859,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403860,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403861,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403862,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403863,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403864,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403865,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403866,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403867,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403868,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403869,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403870,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403871,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403872,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403873,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403874,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403875,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403876,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403877,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403878,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403879,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403880,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403881,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403882,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403883,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403884,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403885,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403886,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403887,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403888,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403889,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403890,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403891,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403892,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403893,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403894,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403895,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403896,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403897,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403898,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403899,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403900,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403901,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403902,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403903,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403904,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403905,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403906,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403907,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403908,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403909,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403910,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403911,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403912,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403913,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403914,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403915,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403916,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403917,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403918,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403919,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403920,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403921,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403922,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403923,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403924,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403925,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403926,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403927,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403928,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403929,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403930,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403931,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403932,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403933,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403934,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403935,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403936,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403937,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403938,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403939,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403940,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403941,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403942,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403943,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403944,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403945,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403946,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403947,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403948,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403949,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403950,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403951,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403952,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403953,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403954,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403955,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403956,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403957,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403958,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403959,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403960,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403961,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403962,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403963,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403964,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403965,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403966,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403967,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403968,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403969,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403970,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403971,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403972,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403973,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403974,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403975,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403976,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403977,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403978,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403979,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403980,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403981,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403982,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403983,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403984,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403985,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403986,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403987,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403988,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403989,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403990,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403991,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403992,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403993,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403994,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403995,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403996,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403997,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403998,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001403999,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404000,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404001,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404002,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404003,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404004,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404005,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404006,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404007,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404008,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404009,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404010,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404011,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404012,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404013,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404014,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404015,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404016,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404017,,12,Handheld,Release,,0,,
